Order_ID,Order_Date,Month,Month_Num,City,Customer_Segment,Cuisine_Type,Order_Value,Discount_Pct,Discount_Amount,Revenue,Delivery_Cost,Ops_Cost,Total_Cost,Profit,Profit_Margin_Pct,Delivery_Time_Mins,Customer_Rating,Is_Repeat_Customer,Has_Online_Delivery,Restaurant_Type
ORD12802,2023-08-12,August,8,Ahmedabad,Regular,Pizza,499.0,33.8,169.0,330.0,73.0,90.0,332.0,167.0,50.6,52.0,3.5,1,Yes,Pizza
ORD12803,2023-09-26,September,9,Mumbai,Budget,South Indian,291.0,25.6,75.0,216.0,87.0,52.0,214.0,77.0,35.6,50.0,4.0,1,Yes,South Indian
ORD12804,2023-05-17,May,5,Kolkata,Budget,North Indian,316.0,22.0,70.0,246.0,49.0,57.0,176.0,140.0,56.9,49.0,3.4,0,Yes,North Indian
ORD12805,2023-02-04,February,2,Delhi,Budget,North Indian,195.0,23.4,46.0,149.0,68.0,35.0,149.0,46.0,30.9,43.0,3.0,1,Yes,North Indian
ORD12806,2023-05-10,May,5,Pune,Regular,South Indian,536.0,16.6,89.0,447.0,30.0,96.0,215.0,321.0,71.8,70.0,3.9,0,Yes,South Indian
ORD12807,2023-10-16,October,10,Delhi,Budget,South Indian,234.0,34.9,82.0,152.0,72.0,42.0,196.0,38.0,25.0,47.0,3.4,0,Yes,South Indian
ORD12808,2023-06-11,June,6,Pune,Budget,North Indian,262.0,21.2,56.0,206.0,58.0,47.0,161.0,101.0,49.0,42.0,3.8,0,Yes,North Indian
ORD12809,2023-05-11,May,5,Mumbai,Regular,North Indian,319.0,25.2,80.0,239.0,79.0,57.0,216.0,103.0,43.1,46.0,3.7,0,Yes,North Indian
ORD12810,2023-07-22,July,7,Chennai,Budget,Desserts,237.0,30.7,73.0,164.0,71.0,43.0,187.0,50.0,30.5,39.0,3.8,0,Yes,Desserts
ORD12811,2023-04-12,April,4,Bangalore,Budget,South Indian,328.0,21.4,70.0,258.0,68.0,59.0,197.0,131.0,50.8,46.0,3.6,0,Yes,South Indian
ORD12812,2023-02-22,February,2,Mumbai,Regular,Pizza,574.0,17.7,101.0,473.0,74.0,103.0,278.0,296.0,62.6,57.0,3.4,1,Yes,Pizza
ORD12813,2023-01-26,January,1,Mumbai,Budget,Pizza,198.0,17.3,34.0,164.0,88.0,36.0,158.0,40.0,24.4,41.0,4.0,0,Yes,Pizza
ORD12814,2023-08-12,August,8,Delhi,Premium,Biryani,391.0,23.2,91.0,300.0,72.0,70.0,233.0,158.0,52.7,39.0,3.3,0,Yes,Biryani
ORD12815,2023-10-26,October,10,Jaipur,Regular,Pizza,395.0,32.0,127.0,268.0,36.0,71.0,234.0,161.0,60.1,41.0,3.2,1,Yes,Pizza
ORD12816,2023-12-31,December,12,Pune,Premium,South Indian,847.0,38.8,329.0,518.0,80.0,152.0,561.0,286.0,55.2,46.0,4.0,1,Yes,South Indian
ORD12817,2023-01-14,January,1,Kolkata,Premium,Chinese,964.0,13.2,127.0,837.0,70.0,174.0,371.0,593.0,70.8,61.0,3.2,1,Yes,Chinese
ORD12818,2023-02-24,February,2,Bangalore,Premium,Chinese,692.0,12.8,89.0,603.0,81.0,125.0,295.0,397.0,65.8,51.0,3.9,1,Yes,Chinese
ORD12819,2023-11-19,November,11,Mumbai,Regular,North Indian,639.0,37.0,237.0,402.0,78.0,115.0,430.0,209.0,52.0,49.0,3.2,0,Yes,North Indian
ORD12820,2023-05-01,May,5,Mumbai,Premium,South Indian,1120.0,21.5,241.0,879.0,73.0,202.0,516.0,604.0,68.7,41.0,3.6,0,Yes,South Indian
ORD12821,2023-03-17,March,3,Pune,Regular,Desserts,386.0,26.5,102.0,284.0,49.0,69.0,220.0,166.0,58.5,38.0,3.2,1,Yes,Desserts
ORD12822,2023-12-05,December,12,Bangalore,Budget,Pizza,203.0,34.1,69.0,134.0,98.0,37.0,204.0,-1.0,-0.7,51.0,3.9,0,Yes,Pizza
ORD12823,2023-05-14,May,5,Kolkata,Premium,Continental,977.0,20.6,201.0,776.0,79.0,176.0,456.0,521.0,67.1,25.0,3.5,1,Yes,Continental
ORD12824,2023-09-25,September,9,Chennai,Regular,Biryani,370.0,29.7,110.0,260.0,47.0,67.0,224.0,146.0,56.2,39.0,3.6,0,Yes,Biryani
ORD12825,2023-08-13,August,8,Pune,Regular,Biryani,472.0,34.5,163.0,309.0,61.0,85.0,309.0,163.0,52.8,36.0,2.9,0,Yes,Biryani
ORD12826,2023-08-03,August,8,Mumbai,Budget,North Indian,190.0,27.6,52.0,138.0,70.0,34.0,156.0,34.0,24.6,42.0,3.2,0,Yes,North Indian
ORD12827,2023-07-14,July,7,Mumbai,Premium,Fast Food,726.0,27.5,199.0,527.0,61.0,131.0,391.0,335.0,63.6,43.0,3.3,1,Yes,Fast Food
ORD12828,2023-03-22,March,3,Delhi,Regular,South Indian,365.0,20.7,75.0,290.0,52.0,66.0,193.0,172.0,59.3,42.0,3.3,0,Yes,South Indian
ORD12829,2023-11-04,November,11,Chennai,Budget,Chinese,304.0,35.1,107.0,197.0,60.0,55.0,222.0,82.0,41.6,42.0,3.4,0,Yes,Chinese
ORD12830,2023-10-24,October,10,Bangalore,Regular,Continental,488.0,37.6,184.0,304.0,79.0,88.0,351.0,137.0,45.1,45.0,4.3,0,Yes,Continental
ORD12831,2023-05-17,May,5,Kolkata,Regular,North Indian,496.0,16.6,83.0,413.0,65.0,89.0,237.0,259.0,62.7,44.0,3.9,1,Yes,North Indian
ORD12832,2023-10-25,October,10,Hyderabad,Budget,South Indian,202.0,29.9,60.0,142.0,50.0,36.0,146.0,56.0,39.4,46.0,3.8,0,Yes,South Indian
ORD12833,2023-04-01,April,4,Mumbai,Premium,Fast Food,876.0,21.8,191.0,685.0,95.0,158.0,444.0,432.0,63.1,30.0,3.5,0,Yes,Fast Food
ORD12834,2023-06-20,June,6,Chennai,Regular,Fast Food,473.0,28.3,134.0,339.0,43.0,85.0,262.0,211.0,62.2,76.0,3.4,1,Yes,Fast Food
ORD12835,2023-04-04,April,4,Chennai,Regular,Continental,442.0,18.9,84.0,358.0,46.0,80.0,210.0,232.0,64.8,38.0,3.8,1,Yes,Continental
ORD12836,2023-11-09,November,11,Pune,Regular,Pizza,461.0,30.6,141.0,320.0,53.0,83.0,277.0,184.0,57.5,40.0,4.3,0,Yes,Pizza
ORD12837,2023-01-14,January,1,Hyderabad,Premium,Continental,1008.0,14.0,141.0,867.0,61.0,181.0,383.0,625.0,72.1,29.0,4.1,1,Yes,Continental
ORD12838,2023-10-15,October,10,Mumbai,Regular,Chinese,605.0,28.6,173.0,432.0,99.0,109.0,381.0,224.0,51.9,52.0,4.1,1,Yes,Chinese
ORD12839,2023-11-19,November,11,Mumbai,Premium,Fast Food,808.0,31.1,251.0,557.0,87.0,145.0,483.0,325.0,58.3,38.0,3.9,1,Yes,Fast Food
ORD12840,2023-05-17,May,5,Mumbai,Regular,Fast Food,583.0,24.0,140.0,443.0,69.0,105.0,314.0,269.0,60.7,36.0,3.8,0,Yes,Fast Food
ORD12841,2023-03-12,March,3,Bangalore,Regular,Continental,427.0,27.8,119.0,308.0,79.0,77.0,275.0,152.0,49.4,39.0,4.4,1,Yes,Continental
ORD12842,2023-11-05,November,11,Mumbai,Premium,Desserts,607.0,33.6,204.0,403.0,97.0,109.0,410.0,197.0,48.9,37.0,3.1,1,Yes,Desserts
ORD12843,2023-02-07,February,2,Pune,Budget,Pizza,264.0,14.7,39.0,225.0,56.0,48.0,143.0,121.0,53.8,32.0,3.2,0,Yes,Pizza
ORD12844,2023-07-03,July,7,Pune,Regular,Fast Food,449.0,28.9,130.0,319.0,75.0,81.0,286.0,163.0,51.1,49.0,3.6,0,Yes,Fast Food
ORD12845,2023-07-28,July,7,Pune,Budget,Fast Food,279.0,20.6,58.0,221.0,60.0,50.0,168.0,111.0,50.2,29.0,3.3,1,Yes,Fast Food
ORD12846,2023-04-06,April,4,Hyderabad,Premium,Biryani,770.0,29.2,225.0,545.0,55.0,139.0,419.0,351.0,64.4,51.0,3.9,1,Yes,Biryani
ORD12847,2023-07-25,July,7,Delhi,Regular,South Indian,511.0,24.0,123.0,388.0,68.0,92.0,283.0,228.0,58.8,30.0,4.0,0,Yes,South Indian
ORD12848,2023-06-04,June,6,Mumbai,Budget,Pizza,282.0,24.9,70.0,212.0,42.0,51.0,163.0,119.0,56.1,36.0,3.5,0,Yes,Pizza
ORD12849,2023-04-09,April,4,Pune,Regular,North Indian,462.0,25.0,115.0,347.0,48.0,83.0,246.0,216.0,62.2,43.0,3.6,1,Yes,North Indian
ORD12850,2023-08-29,August,8,Chennai,Regular,South Indian,434.0,31.8,138.0,296.0,43.0,78.0,259.0,175.0,59.1,36.0,3.4,0,Yes,South Indian
ORD12851,2023-12-25,December,12,Ahmedabad,Regular,Chinese,488.0,30.4,148.0,340.0,57.0,88.0,293.0,195.0,57.4,34.0,4.4,0,Yes,Chinese
ORD12852,2023-07-25,July,7,Chennai,Regular,North Indian,419.0,25.9,109.0,310.0,77.0,75.0,261.0,158.0,51.0,36.0,3.0,0,Yes,North Indian
ORD12853,2023-07-31,July,7,Mumbai,Budget,Pizza,274.0,26.8,73.0,201.0,82.0,49.0,204.0,70.0,34.8,45.0,3.4,0,Yes,Pizza
ORD12854,2023-07-21,July,7,Chennai,Premium,Chinese,795.0,28.4,226.0,569.0,46.0,143.0,415.0,380.0,66.8,39.0,4.1,0,Yes,Chinese
ORD12855,2023-12-24,December,12,Bangalore,Regular,Fast Food,468.0,41.1,192.0,276.0,78.0,84.0,354.0,114.0,41.3,41.0,3.6,1,Yes,Fast Food
ORD12856,2023-10-18,October,10,Pune,Regular,Continental,335.0,28.2,94.0,241.0,54.0,60.0,208.0,127.0,52.7,15.0,3.9,0,Yes,Continental
ORD12857,2023-06-10,June,6,Mumbai,Budget,Pizza,245.0,29.6,72.0,173.0,86.0,44.0,202.0,43.0,24.9,42.0,3.8,1,Yes,Pizza
ORD12858,2023-01-30,January,1,Mumbai,Budget,Chinese,119.0,22.7,27.0,92.0,77.0,21.0,125.0,-6.0,-6.5,28.0,3.4,0,Yes,Chinese
ORD12859,2023-12-22,December,12,Surat,Budget,Continental,239.0,27.2,65.0,174.0,61.0,43.0,169.0,70.0,40.2,45.0,3.7,1,Yes,Continental
ORD12860,2023-04-27,April,4,Bangalore,Regular,North Indian,448.0,27.0,121.0,327.0,58.0,81.0,260.0,188.0,57.5,38.0,3.9,0,Yes,North Indian
ORD12861,2023-08-04,August,8,Chennai,Premium,Fast Food,592.0,25.2,149.0,443.0,63.0,107.0,319.0,273.0,61.6,39.0,4.1,1,Yes,Fast Food
ORD12862,2023-06-17,June,6,Hyderabad,Budget,Pizza,308.0,23.1,71.0,237.0,32.0,55.0,158.0,150.0,63.3,37.0,3.4,1,Yes,Pizza
ORD12863,2023-03-11,March,3,Bangalore,Budget,Pizza,141.0,17.5,25.0,116.0,54.0,25.0,104.0,37.0,31.9,68.0,3.5,0,Yes,Pizza
ORD12864,2023-07-12,July,7,Delhi,Budget,Continental,365.0,29.2,107.0,258.0,84.0,66.0,257.0,108.0,41.9,37.0,3.6,0,Yes,Continental
ORD12865,2023-08-09,August,8,Ahmedabad,Premium,Continental,888.0,28.0,248.0,640.0,55.0,160.0,463.0,425.0,66.4,36.0,3.2,1,Yes,Continental
ORD12866,2023-06-09,June,6,Chennai,Budget,North Indian,447.0,22.2,99.0,348.0,52.0,80.0,231.0,216.0,62.1,39.0,3.8,0,Yes,North Indian
ORD12867,2023-10-20,October,10,Bangalore,Regular,North Indian,426.0,30.3,129.0,297.0,71.0,77.0,277.0,149.0,50.2,57.0,3.4,0,Yes,North Indian
ORD12868,2023-09-17,September,9,Chennai,Premium,Fast Food,626.0,34.1,213.0,413.0,52.0,113.0,378.0,248.0,60.0,38.0,4.3,1,Yes,Fast Food
ORD12869,2023-05-13,May,5,Mumbai,Premium,Biryani,976.0,28.0,273.0,703.0,80.0,176.0,529.0,447.0,63.6,32.0,3.4,0,Yes,Biryani
ORD12870,2023-08-03,August,8,Chennai,Premium,Chinese,802.0,25.5,205.0,597.0,59.0,144.0,408.0,394.0,66.0,39.0,3.5,1,Yes,Chinese
ORD12871,2023-04-28,April,4,Mumbai,Regular,Biryani,391.0,28.4,111.0,280.0,78.0,70.0,259.0,132.0,47.1,21.0,3.6,1,Yes,Biryani
ORD12872,2023-03-02,March,3,Ahmedabad,Regular,Chinese,387.0,15.6,60.0,327.0,66.0,70.0,196.0,191.0,58.4,34.0,3.9,1,Yes,Chinese
ORD12873,2023-09-02,September,9,Jaipur,Regular,Continental,473.0,32.4,153.0,320.0,64.0,85.0,302.0,171.0,53.4,54.0,3.5,0,Yes,Continental
ORD12874,2023-07-19,July,7,Delhi,Regular,South Indian,402.0,19.4,78.0,324.0,62.0,72.0,212.0,190.0,58.6,42.0,3.5,1,Yes,South Indian
ORD12875,2023-07-10,July,7,Delhi,Premium,South Indian,883.0,32.7,288.0,595.0,78.0,159.0,525.0,358.0,60.2,50.0,4.1,0,Yes,South Indian
ORD12876,2023-01-31,January,1,Chennai,Budget,Continental,362.0,10.1,37.0,325.0,56.0,65.0,158.0,204.0,62.8,53.0,3.4,0,Yes,Continental
ORD12877,2023-09-04,September,9,Bangalore,Budget,Continental,321.0,32.7,105.0,216.0,85.0,58.0,248.0,73.0,33.8,54.0,3.6,0,Yes,Continental
ORD12878,2023-10-23,October,10,Mumbai,Premium,Chinese,700.0,32.4,227.0,473.0,57.0,126.0,410.0,290.0,61.3,44.0,4.3,0,Yes,Chinese
ORD12879,2023-05-20,May,5,Bangalore,Regular,North Indian,419.0,22.7,95.0,324.0,81.0,75.0,251.0,168.0,51.9,52.0,3.4,0,Yes,North Indian
ORD12880,2023-11-23,November,11,Delhi,Budget,Chinese,329.0,37.2,122.0,207.0,30.0,59.0,211.0,118.0,57.0,32.0,3.5,1,Yes,Chinese
ORD12881,2023-04-15,April,4,Hyderabad,Premium,North Indian,677.0,22.4,152.0,525.0,62.0,122.0,336.0,341.0,65.0,46.0,3.8,1,Yes,North Indian
ORD12882,2023-08-09,August,8,Chennai,Regular,Fast Food,510.0,25.7,131.0,379.0,40.0,92.0,263.0,247.0,65.2,30.0,4.0,0,Yes,Fast Food
ORD12883,2023-08-25,August,8,Delhi,Regular,North Indian,387.0,28.8,112.0,275.0,48.0,70.0,230.0,157.0,57.1,54.0,4.1,0,Yes,North Indian
ORD12884,2023-09-21,September,9,Pune,Budget,Pizza,343.0,24.6,84.0,259.0,63.0,62.0,209.0,134.0,51.7,49.0,4.1,1,Yes,Pizza
ORD12885,2023-09-15,September,9,Hyderabad,Regular,Fast Food,386.0,26.9,104.0,282.0,74.0,69.0,247.0,139.0,49.3,46.0,4.0,1,Yes,Fast Food
ORD12886,2023-01-25,January,1,Chennai,Premium,Pizza,828.0,10.5,87.0,741.0,73.0,149.0,309.0,519.0,70.0,45.0,3.1,0,Yes,Pizza
ORD12887,2023-11-30,November,11,Delhi,Regular,Pizza,595.0,32.0,190.0,405.0,58.0,107.0,355.0,240.0,59.3,57.0,3.4,0,Yes,Pizza
ORD12888,2023-02-27,February,2,Kolkata,Premium,South Indian,976.0,13.6,133.0,843.0,68.0,176.0,377.0,599.0,71.1,47.0,3.8,1,Yes,South Indian
ORD12889,2023-10-03,October,10,Ahmedabad,Premium,Pizza,863.0,32.7,282.0,581.0,30.0,155.0,467.0,396.0,68.2,43.0,3.2,0,Yes,Pizza
ORD12890,2023-08-19,August,8,Surat,Regular,South Indian,467.0,27.1,126.0,341.0,30.0,84.0,240.0,227.0,66.6,30.0,4.5,0,Yes,South Indian
ORD12891,2023-11-27,November,11,Chennai,Budget,Pizza,314.0,34.6,109.0,205.0,54.0,57.0,220.0,94.0,45.9,44.0,3.6,0,Yes,Pizza
ORD12892,2023-12-17,December,12,Bangalore,Budget,Continental,284.0,29.0,82.0,202.0,59.0,51.0,192.0,92.0,45.5,54.0,3.4,1,Yes,Continental
ORD12893,2023-02-04,February,2,Bangalore,Regular,North Indian,408.0,20.6,84.0,324.0,69.0,73.0,226.0,182.0,56.2,38.0,3.9,1,Yes,North Indian
ORD12894,2023-11-22,November,11,Delhi,Budget,Biryani,218.0,27.9,61.0,157.0,79.0,39.0,179.0,39.0,24.8,56.0,3.2,0,Yes,Biryani
ORD12895,2023-10-07,October,10,Surat,Premium,Biryani,780.0,31.0,242.0,538.0,49.0,140.0,431.0,349.0,64.9,37.0,4.0,1,Yes,Biryani
ORD12896,2023-06-06,June,6,Pune,Budget,Fast Food,283.0,17.7,50.0,233.0,76.0,51.0,177.0,106.0,45.5,37.0,3.4,0,Yes,Fast Food
ORD12897,2023-09-21,September,9,Kolkata,Regular,South Indian,419.0,23.0,97.0,322.0,36.0,75.0,208.0,211.0,65.5,48.0,3.1,0,Yes,South Indian
ORD12898,2023-08-06,August,8,Bangalore,Regular,South Indian,683.0,25.7,175.0,508.0,88.0,123.0,386.0,297.0,58.5,44.0,4.0,1,Yes,South Indian
ORD12899,2023-05-14,May,5,Delhi,Premium,Biryani,554.0,19.9,110.0,444.0,110.0,100.0,320.0,234.0,52.7,38.0,3.7,1,Yes,Biryani
ORD12900,2023-12-19,December,12,Bangalore,Premium,Biryani,522.0,27.5,143.0,379.0,76.0,94.0,313.0,209.0,55.1,33.0,3.9,1,Yes,Biryani
ORD12901,2023-01-08,January,1,Mumbai,Regular,South Indian,396.0,19.6,78.0,318.0,62.0,71.0,211.0,185.0,58.2,36.0,3.9,0,Yes,South Indian
ORD12902,2023-05-04,May,5,Ahmedabad,Regular,Biryani,322.0,25.7,83.0,239.0,37.0,58.0,178.0,144.0,60.3,49.0,4.6,1,Yes,Biryani
ORD12903,2023-10-03,October,10,Bangalore,Premium,Pizza,872.0,34.5,301.0,571.0,55.0,157.0,513.0,359.0,62.9,40.0,3.7,0,Yes,Pizza
ORD12904,2023-12-20,December,12,Bangalore,Regular,Chinese,415.0,35.5,147.0,268.0,83.0,75.0,305.0,110.0,41.0,46.0,4.0,1,Yes,Chinese
ORD12905,2023-09-03,September,9,Surat,Regular,Chinese,419.0,23.6,99.0,320.0,62.0,75.0,236.0,183.0,57.2,40.0,3.3,0,Yes,Chinese
ORD12906,2023-01-19,January,1,Hyderabad,Budget,Fast Food,381.0,22.2,84.0,297.0,30.0,69.0,183.0,198.0,66.7,35.0,3.5,0,Yes,Fast Food
ORD12907,2023-12-30,December,12,Surat,Regular,Continental,701.0,30.3,212.0,489.0,69.0,126.0,407.0,294.0,60.1,56.0,3.4,1,Yes,Continental
ORD12908,2023-10-31,October,10,Ahmedabad,Premium,Fast Food,1164.0,30.2,352.0,812.0,54.0,210.0,616.0,548.0,67.5,52.0,3.6,1,Yes,Fast Food
ORD12909,2023-02-27,February,2,Delhi,Regular,Chinese,445.0,26.3,117.0,328.0,68.0,80.0,265.0,180.0,54.9,42.0,3.9,0,Yes,Chinese
ORD12910,2023-10-18,October,10,Bangalore,Budget,Chinese,272.0,26.7,72.0,200.0,69.0,49.0,190.0,82.0,41.0,59.0,2.3,1,Yes,Chinese
ORD12911,2023-03-27,March,3,Kolkata,Premium,Fast Food,876.0,15.2,133.0,743.0,62.0,158.0,353.0,523.0,70.4,54.0,3.5,1,Yes,Fast Food
ORD12912,2023-01-02,January,1,Mumbai,Budget,Chinese,262.0,10.2,27.0,235.0,93.0,47.0,167.0,95.0,40.4,59.0,3.3,0,Yes,Chinese
ORD12913,2023-01-24,January,1,Delhi,Regular,South Indian,477.0,23.7,113.0,364.0,97.0,86.0,296.0,181.0,49.7,23.0,3.7,0,Yes,South Indian
ORD12914,2023-07-17,July,7,Pune,Regular,Desserts,597.0,20.8,124.0,473.0,76.0,107.0,307.0,290.0,61.3,48.0,3.4,0,Yes,Desserts
ORD12915,2023-02-17,February,2,Chennai,Budget,Continental,197.0,15.8,31.0,166.0,45.0,35.0,111.0,86.0,51.8,58.0,3.2,0,Yes,Continental
ORD12916,2023-11-29,November,11,Delhi,Regular,Biryani,460.0,28.7,132.0,328.0,61.0,83.0,276.0,184.0,56.1,52.0,3.3,0,Yes,Biryani
ORD12917,2023-05-22,May,5,Pune,Regular,Desserts,440.0,22.3,98.0,342.0,35.0,79.0,212.0,228.0,66.7,27.0,3.9,0,Yes,Desserts
ORD12918,2023-06-11,June,6,Kolkata,Regular,Fast Food,317.0,22.1,70.0,247.0,83.0,57.0,210.0,107.0,43.3,22.0,3.7,0,Yes,Fast Food
ORD12919,2023-01-18,January,1,Pune,Premium,South Indian,803.0,10.1,81.0,722.0,55.0,145.0,281.0,522.0,72.3,32.0,3.5,0,Yes,South Indian
ORD12920,2023-04-04,April,4,Surat,Regular,Continental,351.0,14.6,51.0,300.0,38.0,63.0,152.0,199.0,66.3,61.0,3.4,0,Yes,Continental
ORD12921,2023-08-13,August,8,Delhi,Budget,Continental,321.0,33.0,106.0,215.0,80.0,58.0,244.0,77.0,35.8,55.0,2.4,0,Yes,Continental
ORD12922,2023-12-09,December,12,Ahmedabad,Budget,Continental,232.0,32.3,75.0,157.0,68.0,42.0,185.0,47.0,29.9,36.0,4.5,0,Yes,Continental
ORD12923,2023-07-09,July,7,Mumbai,Premium,Continental,1023.0,23.5,240.0,783.0,71.0,184.0,495.0,528.0,67.4,39.0,3.3,1,Yes,Continental
ORD12924,2023-05-25,May,5,Mumbai,Premium,Fast Food,706.0,16.0,113.0,593.0,60.0,127.0,300.0,406.0,68.5,49.0,3.0,1,Yes,Fast Food
ORD12925,2023-11-13,November,11,Delhi,Budget,Pizza,286.0,32.0,92.0,194.0,81.0,51.0,224.0,62.0,32.0,27.0,4.5,0,Yes,Pizza
ORD12926,2023-08-09,August,8,Mumbai,Regular,Fast Food,501.0,26.8,134.0,367.0,89.0,90.0,313.0,188.0,51.2,37.0,4.0,1,Yes,Fast Food
ORD12927,2023-03-23,March,3,Bangalore,Budget,Continental,318.0,18.8,60.0,258.0,68.0,57.0,185.0,133.0,51.6,64.0,3.4,0,Yes,Continental
ORD12928,2023-10-13,October,10,Mumbai,Budget,Continental,318.0,31.8,101.0,217.0,82.0,57.0,240.0,78.0,35.9,50.0,2.9,0,Yes,Continental
ORD12929,2023-11-11,November,11,Bangalore,Regular,Desserts,487.0,26.1,127.0,360.0,58.0,88.0,273.0,214.0,59.4,35.0,4.5,1,Yes,Desserts
ORD12930,2023-08-21,August,8,Chennai,Regular,Biryani,429.0,33.2,142.0,287.0,39.0,77.0,258.0,171.0,59.6,39.0,3.2,0,Yes,Biryani
ORD12931,2023-03-06,March,3,Kolkata,Budget,Fast Food,336.0,13.3,45.0,291.0,41.0,60.0,146.0,190.0,65.3,48.0,4.1,1,Yes,Fast Food
ORD12932,2023-08-21,August,8,Bangalore,Regular,Biryani,400.0,33.2,133.0,267.0,77.0,72.0,282.0,118.0,44.2,33.0,4.8,0,Yes,Biryani
ORD12933,2023-07-14,July,7,Pune,Premium,Chinese,940.0,19.2,181.0,759.0,57.0,169.0,407.0,533.0,70.2,35.0,3.8,0,Yes,Chinese
ORD12934,2023-03-13,March,3,Bangalore,Budget,Biryani,230.0,27.1,62.0,168.0,98.0,41.0,201.0,29.0,17.3,31.0,3.9,0,Yes,Biryani
ORD12935,2023-08-24,August,8,Delhi,Regular,South Indian,448.0,27.8,125.0,323.0,70.0,81.0,276.0,172.0,53.3,43.0,3.6,1,Yes,South Indian
ORD12936,2023-06-01,June,6,Mumbai,Regular,Desserts,537.0,23.3,125.0,412.0,87.0,97.0,309.0,228.0,55.3,49.0,2.4,1,Yes,Desserts
ORD12937,2023-05-24,May,5,Mumbai,Regular,Chinese,480.0,17.4,83.0,397.0,53.0,86.0,222.0,258.0,65.0,51.0,4.1,0,Yes,Chinese
ORD12938,2023-04-01,April,4,Delhi,Budget,Pizza,194.0,16.9,33.0,161.0,68.0,35.0,136.0,58.0,36.0,38.0,4.2,0,Yes,Pizza
ORD12939,2023-08-19,August,8,Bangalore,Regular,South Indian,460.0,21.3,98.0,362.0,95.0,83.0,276.0,184.0,50.8,48.0,3.7,0,Yes,South Indian
ORD12940,2023-05-17,May,5,Surat,Premium,Biryani,810.0,29.7,241.0,569.0,54.0,146.0,441.0,369.0,64.9,24.0,4.0,1,Yes,Biryani
ORD12941,2023-09-06,September,9,Bangalore,Regular,Biryani,443.0,34.5,153.0,290.0,80.0,80.0,313.0,130.0,44.8,42.0,3.3,1,Yes,Biryani
ORD12942,2023-10-23,October,10,Bangalore,Regular,North Indian,451.0,25.6,116.0,335.0,53.0,81.0,250.0,201.0,60.0,24.0,4.3,0,Yes,North Indian
ORD12943,2023-01-26,January,1,Delhi,Premium,North Indian,887.0,11.0,97.0,790.0,79.0,160.0,336.0,551.0,69.7,57.0,3.2,1,Yes,North Indian
ORD12944,2023-05-21,May,5,Ahmedabad,Premium,Continental,585.0,30.3,177.0,408.0,47.0,105.0,329.0,256.0,62.7,39.0,3.4,1,Yes,Continental
ORD12945,2023-04-01,April,4,Mumbai,Budget,Desserts,245.0,22.0,54.0,191.0,69.0,44.0,167.0,78.0,40.8,26.0,3.8,0,Yes,Desserts
ORD12946,2023-01-03,January,1,Pune,Premium,Pizza,630.0,10.9,69.0,561.0,63.0,113.0,245.0,385.0,68.6,36.0,4.2,1,Yes,Pizza
ORD12947,2023-03-24,March,3,Pune,Premium,Chinese,1041.0,23.3,243.0,798.0,70.0,187.0,500.0,541.0,67.8,27.0,4.5,0,Yes,Chinese
ORD12948,2023-02-07,February,2,Delhi,Budget,Continental,345.0,17.3,60.0,285.0,72.0,62.0,194.0,151.0,53.0,57.0,3.2,0,Yes,Continental
ORD12949,2023-01-04,January,1,Ahmedabad,Regular,Biryani,263.0,17.2,45.0,218.0,37.0,47.0,129.0,134.0,61.5,59.0,2.8,1,Yes,Biryani
ORD12950,2023-02-16,February,2,Delhi,Regular,North Indian,450.0,13.2,60.0,390.0,73.0,81.0,214.0,236.0,60.5,39.0,3.6,1,Yes,North Indian
ORD12951,2023-02-25,February,2,Mumbai,Budget,Desserts,254.0,26.2,67.0,187.0,70.0,46.0,183.0,71.0,38.0,30.0,4.0,0,Yes,Desserts
ORD12952,2023-07-05,July,7,Delhi,Regular,North Indian,557.0,22.4,125.0,432.0,85.0,100.0,310.0,247.0,57.2,36.0,3.3,0,Yes,North Indian
ORD12953,2023-04-13,April,4,Chennai,Budget,Chinese,233.0,15.2,35.0,198.0,78.0,42.0,155.0,78.0,39.4,49.0,3.9,0,Yes,Chinese
ORD12954,2023-01-03,January,1,Chennai,Regular,North Indian,539.0,24.4,131.0,408.0,60.0,97.0,288.0,251.0,61.5,44.0,3.9,1,Yes,North Indian
ORD12955,2023-09-16,September,9,Hyderabad,Premium,South Indian,718.0,30.6,220.0,498.0,36.0,129.0,385.0,333.0,66.9,50.0,4.1,1,Yes,South Indian
ORD12956,2023-11-27,November,11,Hyderabad,Regular,Fast Food,338.0,27.1,92.0,246.0,69.0,61.0,222.0,116.0,47.2,60.0,3.4,0,Yes,Fast Food
ORD12957,2023-07-31,July,7,Bangalore,Regular,Fast Food,368.0,24.2,89.0,279.0,71.0,66.0,226.0,142.0,50.9,38.0,3.5,0,Yes,Fast Food
ORD12958,2023-07-31,July,7,Delhi,Regular,South Indian,493.0,31.5,156.0,337.0,48.0,89.0,293.0,200.0,59.3,30.0,3.9,1,Yes,South Indian
ORD12959,2023-08-31,August,8,Pune,Regular,Chinese,448.0,23.5,105.0,343.0,65.0,81.0,251.0,197.0,57.4,62.0,3.4,1,Yes,Chinese
ORD12960,2023-01-19,January,1,Bangalore,Budget,South Indian,286.0,13.9,40.0,246.0,54.0,51.0,145.0,141.0,57.3,51.0,3.3,1,Yes,South Indian
